apps/erpnext/erpnext/config/selling.py +282,Send mass SMS to your contacts,Envoyer un SMS en masse à vos contacts
DocType: Email Digest,Send regular summary reports via Email.,Envoyer des rapports réguliers sommaires par courriel.
DocType: Newsletter,Sender,Expéditeur
DocType: SMS Log,Sender Name,Nom de l'expéditeur
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.js +25,Sending,Envoi
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter_list.js +5,Sent,expédié
DocType: SMS Log,Sent On,Sur envoyé
DocType: SMS Log,Sent To,Envoyé À
DocType: Production Planning Tool,Separate production order will be created for each finished good item.,Pour la production séparée sera créée pour chaque article produit fini.
apps/erpnext/erpnext/stock/report/stock_ledger/stock_ledger.py +37,Serial #,# Série
DocType: Sales Invoice Item,Serial No,N ° de série
DocType: Stock Entry Detail,Serial No / Batch,N ° de série / lot
DocType: Serial No,Serial No Details,Détails Pas de série
,Serial No Service Contract Expiry,N ° de série expiration du contrat de service
,Serial No Status,N ° de série Statut
,Serial No Warranty Expiry,N ° de série expiration de garantie
apps/erpnext/erpnext/config/stock.py +108,Serial No and Batch,
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +42,Serial No is mandatory for Item {0},Pas de série est obligatoire pour objet {0}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +295,Serial No {0} created,aucune autorisation
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +59,Serial No {0} does not belong to Delivery Note {1},N ° de série {0} ne fait pas partie de la livraison Remarque {1}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +209,Serial No {0} does not belong to Item {1},compensatoire
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +218,Serial No {0} does not belong to Warehouse {1},Les paramètres par défaut pour les transactions boursières .
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +223,Serial No {0} does not belong to any Warehouse,N ° de série {0} ne fait pas partie de tout entrepôt
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +49,Serial No {0} does not exist,Maître d'adresses.
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +213,Serial No {0} has already been received,Négatif Stock erreur ( {6} ) pour le point {0} dans {1} Entrepôt sur {2} {3} {4} en {5}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +185,Serial No {0} is under maintenance contract upto {1},Budget ne peut être réglé pour les centres de coûts du Groupe
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +182,Serial No {0} is under warranty upto {1},Compte {0} n'appartient pas à la Société {1}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +179,Serial No {0} not found,N ° de série {0} introuvable
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +228,Serial No {0} not in stock,N ° de série {0} pas en stock
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +194,Serial No {0} quantity {1} cannot be a fraction,N ° de série {0} {1} quantité ne peut pas être une fraction
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +230,Serial Nos Required for Serialized Item {0},Dupliquer entrée . S'il vous plaît vérifier une règle d'autorisation {0}
DocType: Item,Serial Number Series,Série Série Nombre
apps/erpnext/erpnext/stock/utils.py +166,Serial number {0} entered more than once,Numéro de série {0} est entré plus d'une fois
apps/erpnext/erpnext/config/learn.py +172,Serialized Inventory,Stocks en série
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +145,"Serialized Item {0} cannot be updated \
					using Stock Reconciliation",
DocType: C-Form,Series,Série
DocType: Naming Series,Series List for this Transaction,Liste des Séries pour cette transaction
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +56,Series Updated,Série mise à jour
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +148,Series Updated Successfully,prix règle
apps/erpnext/erpnext/selling/doctype/customer/customer.py +29,Series is mandatory,Congé de type {0} ne peut pas être plus long que {1}
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +121,Series {0} already used in {1},La date à laquelle la prochaine facture sera générée . Il est généré lors de la soumission .
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +47,Service,service
DocType: Warranty Claim,Service Address,Adresse du service
DocType: Company,Services,Services
apps/erpnext/erpnext/public/js/setup_wizard.js +272,Set,Série est obligatoire
apps/erpnext/erpnext/config/setup.py +15,"Set Default Values like Company, Currency, Current Fiscal Year, etc.","Valeurs par défaut comme : Societé, Devise, Année financière en cours, etc..."
DocType: Territory,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Fixez les budgets par Item pour cette région. Vous pouvez également inclure la saisonnalité en réglant la distribution.
DocType: Payment Tool,Set Matching Amounts,Montants assortis Assortiment
DocType: Payment Tool,Set Payment Amount = Outstanding Amount,Réglez montant du paiement = Encours
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +55,Set Tax Rule for shopping cart,Définissez la règle fiscale pour le panier
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity_list.js +17,Set as Closed,Définir comme Fermé
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +139,Set as Lost,Définir comme perdu
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity_list.js +13,Set as Open,Définir comme Ouvrir
DocType: Naming Series,Set prefix for numbering series on your transactions,Définir le préfixe des séries numérotées pour vos transactions
DocType: Sales Person,Set targets Item Group-wise for this Sales Person.,Fixer des objectifs élément de groupe-sage pour cette personne des ventes.
DocType: Account,Setting Account Type helps in selecting this Account in transactions.,Type de compte Configuration aide à sélectionner ce compte dans les transactions.
apps/erpnext/erpnext/utilities/doctype/address_template/address_template.py +16,Setting this Address Template as default as there is no other default,"La définition de cette adresse modèle par défaut, car il n'ya pas d'autre défaut"
apps/erpnext/erpnext/config/learn.py +47,Setting up Email,Configurer l'Email
apps/erpnext/erpnext/config/learn.py +243,Setting up Employees,Mise en place d'employés
apps/erpnext/erpnext/config/learn.py +87,Setting up Taxes,Mise en place d'impôts
DocType: Sales Invoice,Settings,Réglages
DocType: Accounts Settings,Settings for Accounts,Réglages pour les comptes
DocType: Buying Settings,Settings for Buying Module,Réglages pour l'achat Module
apps/erpnext/erpnext/config/hr.py +170,Settings for HR Module,Utilisateur {0} est désactivé
DocType: Selling Settings,Settings for Selling Module,Paramètres module vente
apps/erpnext/erpnext/config/website.py +13,"Settings for online shopping cart such as shipping rules, price list etc.","Réglages pour le panier en ligne tels que les règles d'expédition, grille tarifaire, etc."
DocType: Authorization Control,Setup,Configuration
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +19,Setup Already Complete!!,Configuration déjà terminée !
apps/erpnext/erpnext/config/accounts.py +245,Setup Gateway accounts.,Configurer les comptes
apps/erpnext/erpnext/config/selling.py +292,Setup SMS gateway settings,Configuration de la passerelle SMS
DocType: Naming Series,Setup Series,Configuration des Séries
apps/erpnext/erpnext/config/learn.py +16,Setup Wizard,Assistant de configuration
apps/erpnext/erpnext/hooks.py +71,Shipments,Livraisons
apps/erpnext/erpnext/config/stock.py +17,Shipments to customers.,Les livraisons aux clients.
DocType: Address,Shipping,Livraison
DocType: Shipping Rule,Shipping Account,Compte de livraison
DocType: Purchase Invoice,Shipping Address,Adresse de livraison
DocType: Sales Invoice,Shipping Address Name,Adresse Nom d'expédition
DocType: Shipping Rule Condition,Shipping Amount,Montant de livraison
DocType: Tax Rule,Shipping City,Ville de livraison
DocType: Tax Rule,Shipping Country,Pays de livraison
DocType: Sales Invoice,Shipping Rule,Règle d'expédition
DocType: Shipping Rule Condition,Shipping Rule Condition,Condition de transport
DocType: Shipping Rule,Shipping Rule Conditions,Conditions d'expédition
DocType: Shipping Rule Country,Shipping Rule Country,Règle d'expédition du pays
DocType: Shipping Rule,Shipping Rule Label,Etiquette de transport
DocType: Tax Rule,Shipping State,Etat de livraison
DocType: Address,Shop,Magasiner
DocType: Quotation,Shopping Cart,Panier
DocType: Shopping Cart Settings,Shopping Cart Settings,Panier Paramètres
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.js +29,Shopping Cart is enabled,Panier est activé
DocType: Manufacturer,Short Name,Nom court
DocType: Employee,Short biography for website and other publications.,Courte biographie pour le site Web et d'autres publications.
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +19,Shortage Qty,Qté non couverte
DocType: Item,"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.","Affiche """"En stock"""" ou """"Pas en stock"""" basé sur le stock disponible dans cet entrepôt."
apps/erpnext/erpnext/config/setup.py +83,"Show / Hide features like Serial Nos, POS etc.",commercial
DocType: Sales Partner,Show In Website,Afficher sur le site Web
DocType: Production Order Operation,Show Time Logs,Show Time Logs
apps/erpnext/erpnext/stock/doctype/item/item.js +49,Show Variants,Voir les variantes
DocType: Item,Show a slideshow at the top of the page,Affiche un diaporama en haut de la page
DocType: Item Group,Show in Website,Afficher sur le site
apps/erpnext/erpnext/public/js/controllers/transaction.js +766,Show tax break-up,Afficher TVA par taux
DocType: Item Group,Show this slideshow at the top of the page,Afficher ce diaporama en haut de la page
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +56,Show zero values,Afficher les valeurs nulles
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +48,Sick Leave,{0} numéros de série valides pour objet {1}
DocType: Employee,Single,Unique
apps/erpnext/erpnext/config/stock.py +113,Single unit of an Item.,Une seule unité d'un élément.
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +143,Size,Taille
DocType: Item Group,Slideshow,Diaporama
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +145,Small,Petit
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +48,Soap & Detergent,Savons et de Détergents
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +49,Software,logiciel
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +93,Software Developer,Software Developer
apps/erpnext/erpnext/templates/includes/cart.js +136,Something went wrong!,Quelque chose a mal tourné !
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +158,"Sorry, Serial Nos cannot be merged","Désolé , série n ne peut pas être fusionné"
apps/erpnext/erpnext/setup/doctype/company/company.py +165,"Sorry, companies cannot be merged","Désolé , les entreprises ne peuvent pas être fusionnés"
DocType: Sales Invoice,Source,Source
DocType: Stock Entry Detail,Source Warehouse,Source d'entrepôt
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +167,Source and target warehouse cannot be same for row {0},Frais juridiques
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +158,Source of Funds (Liabilities),Source des fonds ( Passif )
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +142,Source warehouse is mandatory for row {0},Entrepôt de Source est obligatoire pour la ligne {0}
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +126,"Special Characters except ""-"", ""#"", ""."" and ""/"" not allowed in naming series","Caractères spéciaux sauf ""-"", ""#"", ""."" et ""/"" pas autorisés à nommer série"
apps/erpnext/erpnext/templates/generators/item.html +83,Specifications,caractéristiques
apps/erpnext/erpnext/controllers/buying_controller.py +236,Specified BOM {0} does not exist for Item {1},Divulgué BOM {0} ne existe pas pour objet {1}
DocType: Currency Exchange,Specify Exchange Rate to convert one currency into another,Spécifiez Taux de change pour convertir une monnaie en une autre
DocType: Shipping Rule,Specify conditions to calculate shipping amount,Préciser les conditions pour calculer le montant de l'expédition
DocType: BOM,"Specify the operations, operating cost and give a unique Operation no to your operations.","Précisez les activités, le coût d'exploitation et de donner une opération unique, non à vos opérations ."
apps/erpnext/erpnext/config/stock.py +154,Split Delivery Note into packages.,Séparer le bon de livraison dans des packages.
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +50,Sports,sportif
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +387,Standard,Standard
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +106,Standard Buying,achat standard
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +106,Standard Selling,vente standard
DocType: Terms and Conditions,"Standard Terms and Conditions that can be added to Sales and Purchases.

Examples:

1. Validity of the offer.
1. Payment Terms (In Advance, On Credit, part advance etc).
1. What is extra (or payable by the Customer).
1. Safety / usage warning.
1. Warranty if any.
1. Returns Policy.
1. Terms of shipping, if applicable.
1. Ways of addressing disputes, indemnity, liability, etc.
1. Address and Contact of your Company.",
apps/erpnext/erpnext/config/setup.py +42,Standard contract terms for Sales or Purchase.,Date prévue d'achèvement ne peut pas être inférieure à projet Date de début
DocType: Purchase Taxes and Charges Template,"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type:
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax.",
DocType: Sales Taxes and Charges Template,"Standard tax template that can be applied to all Sales Transactions. This template can contain list of tax heads and also other expense / income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type:
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Is this Tax included in Basic Rate?: If you check this, it means that this tax will not be shown below the item table, but will be included in the Basic Rate in your main item table. This is useful where you want give a flat price (inclusive of all taxes) price to customers.",
apps/erpnext/erpnext/accounts/page/pos/pos_page.html +9,Start,Démarrer
DocType: Appraisal,Start Date,Date de début
apps/erpnext/erpnext/accounts/page/pos/pos.js +4,Start Point-of-Sale (POS),Lancer le point de vente (PDV)
DocType: Workstation Working Hour,Start Time,Heure de début
DocType: Project,Start and End Dates,
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +148,Start date should be less than end date for Item {0},{0} budget pour compte {1} contre des centres de coûts {2} dépassera par {3}
DocType: C-Form,State,État
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +4,Statement of Account,Relevé de compte
DocType: SMS Settings,Static Parameters,Paramètres statiques
DocType: Payment Request,Status,Statut
apps/erpnext/erpnext/controllers/status_updater.py +12,Status must be one of {0},Le statut doit être l'un des {0}
DocType: Supplier,Statutory info and other general information about your Supplier,Informations légales et autres informations générales au sujet de votre Fournisseur
DocType: Account,Stock,Stock
DocType: Account,Stock Adjustment,Stock ajustement
DocType: Company,Stock Adjustment Account,Compte d'ajustement de stock
,Stock Ageing,Stock vieillissement
,Stock Analytics,Analytics stock
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +32,Stock Assets,payable
DocType: Quotation Item,Stock Balance,Solde Stock
DocType: Sales Invoice Item,Stock Details,Stock Détails
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +64,Stock Entries,
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +210,Stock Entries already created for Production Order ,Stock entrées déjà créés pour ordre de fabrication
DocType: Journal Entry,Stock Entry,Entrée en stock
DocType: Stock Entry Detail,Stock Entry Detail,Détail de l'entrée en stock
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +497,Stock Entry {0} is not submitted,Stock entrée {0} est pas soumis
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +69,Stock Expenses,Facteur de conversion de l'unité de mesure par défaut doit être de 1 à la ligne {0}
DocType: Stock Settings,Stock Frozen Upto,Stock Frozen Jusqu'à
,Stock Ledger,Stock Ledger
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +50,Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,Registre des stocks Entrées et GL sont entrées Quote pour les reçus d'achat sélectionnés
DocType: Stock Ledger Entry,Stock Ledger Entry,Stock Ledger Entry
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +165,Stock Liabilities,Passif stock
DocType: Supplier,Stock Manager,Responsable des Stocks
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +168,Stock Options,Options sur actions
,Stock Projected Qty,Stock projeté Quantité
DocType: Stock Ledger Entry,Stock Queue (FIFO),Stock file d'attente (FIFO)
DocType: Account,Stock Received But Not Billed,Stock reçus mais non facturés
DocType: Stock Reconciliation,Stock Reconciliation,Stock réconciliation
DocType: Stock Reconciliation Item,Stock Reconciliation Item,Stock réconciliation article
apps/erpnext/erpnext/config/stock.py +32,Stock Reports,
DocType: Company,Stock Settings,Paramètres de stock
apps/erpnext/erpnext/config/stock.py +7,Stock Transactions,
DocType: Purchase Order Item,Stock UOM,Stock UDM
DocType: Purchase Order Item Supplied,Stock Uom,
DocType: Cost Center,Stock User,Intervenant/Chargé des Stocks
DocType: Bin,Stock Value,Valeur de l'action
DocType: Stock Ledger Entry,Stock Value Difference,Stock Value Différence
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +49,Stock balance in Batch {0} will become negative {1} for Item {2} at Warehouse {3},Stock équilibre dans Batch {0} deviendra négative {1} pour le point {2} au Entrepôt {3}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +397,Stock cannot be updated against Delivery Note {0},désactiver
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +86,Stock cannot exist for Item {0} since has variants,Stock ne peut pas exister pour objet {0} a depuis variantes
apps/erpnext/erpnext/accounts/doctype/account/account.py +179,"Stock entries exist against warehouse {0}, hence you cannot re-assign or modify Warehouse","Les entrées en stocks existent contre entrepôt {0}, donc vous ne pouvez pas réaffecter ou modifier Entrepôt"
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +96,Stock transactions before {0} are frozen,transactions d'actions avant {0} sont gelés
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +72,Stop,Bloquer
DocType: HR Settings,Stop Birthday Reminders,Arrêter anniversaire rappels
DocType: Leave Block List,Stop users from making Leave Applications on following days.,"Empêcher les utilisateurs de faire des demandes d'autorisation, les jours suivants."
DocType: Supplier Quotation,Stopped,Arrêté
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +171,"Stopped Production Order cannot be cancelled, Unstop it first to cancel","Arrêtée ordre de production ne peut pas être annulée, déboucher d'abord annuler"
apps/erpnext/erpnext/setup/doctype/company/company.py +86,Stores,Magasins
apps/erpnext/erpnext/public/js/setup_wizard.js +269,Sub Assemblies,sous assemblées
DocType: Stock Entry,Subcontract,Sous-traiter
DocType: Payment Request,Subject,Sujet
DocType: Process Payroll,Submit Salary Slip,Envoyer le bulletin de salaire
DocType: Process Payroll,Submit all salary slips for the above selected criteria,Soumettre tous les bulletins de salaire pour les critères sélectionnés ci-dessus
DocType: Purchase Invoice,Submit on creation,
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +29,Submit this Production Order for further processing.,Envoyer cette ordonnance de production pour un traitement ultérieur .
DocType: Supplier Quotation,Submitted,Soumis
DocType: Address,Subsidiary,Filiale
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +115,Successfully Reconciled,Réconcilié avec succès
apps/erpnext/erpnext/setup/doctype/company/company.js +60,Successfully deleted all transactions related to this company!,Supprimé avec succès toutes les transactions liées à cette société!
DocType: Lead,Suggestions,Suggestions
apps/erpnext/erpnext/hr/doctype/appraisal_template/appraisal_template.py +21,Sum of points for all goals should be 100. It is {0},Somme des points pour tous les objectifs devraient être 100. Il est {0}
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +108,Summary for this month and pending activities,Résumé pour ce mois et les activités en suspens
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +105,Summary for this week and pending activities,Résumé pour cette semaine et les activités en suspens
DocType: Holiday List,Sunday,Dimanche
DocType: Purchase Order,Supplied Items,Articles fournis
DocType: Purchase Order Item Supplied,Supplied Qty,Quantité fournie
DocType: Pricing Rule,Supplier,Fournisseur
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +52,Supplier > Supplier Type,Fournisseur> Type de fournisseur
DocType: Supplier Quotation,Supplier Address,Adresse du fournisseur
,Supplier Addresses and Contacts,Adresses des fournisseurs et contacts
DocType: Supplier,Supplier Details,Détails de produit
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +65,Supplier Id,Fournisseur Id
DocType: Purchase Invoice,Supplier Invoice Date,Date de la facture fournisseur
DocType: Purchase Invoice,Supplier Invoice No,Fournisseur facture n
DocType: Item,Supplier Items,Fournisseur Articles
DocType: Purchase Invoice,Supplier Name,Nom du fournisseur
DocType: Buying Settings,Supplier Naming By,Fournisseur de nommage par
DocType: Purchase Order Item,Supplier Part Number,Numéro de pièce fournisseur
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +721,Supplier Quotation,Estimation Fournisseur
DocType: Purchase Order Item,Supplier Quotation Item,Article Estimation Fournisseur
DocType: Sales Invoice,Supplier Reference,Référence fournisseur
DocType: Pricing Rule,Supplier Type,Type de fournisseur
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +33,Supplier Type / Supplier,Fournisseur Type / Fournisseur
apps/erpnext/erpnext/config/buying.py +38,Supplier Type master.,Type de fournisseur principal
DocType: Purchase Receipt,Supplier Warehouse,Entrepôt Fournisseur
apps/erpnext/erpnext/controllers/buying_controller.py +126,Supplier Warehouse mandatory for sub-contracted Purchase Receipt,Peut se référer ligne que si le type de charge est « Le précédent Montant de la ligne » ou « Précédent Row Total»
apps/erpnext/erpnext/config/accounts.py +80,Supplier database.,Base de données fournisseurs.
DocType: Sales Order Item,Supplier delivers to Customer,Le fournisseur livre le client
DocType: Supplier,Supplier of Goods or Services.,Fournisseur de biens ou services.
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +49,Supplier(s),Fournisseur (s)
,Supplier-Wise Sales Analytics,Fournisseur - Wise ventes Analytics
DocType: Purchase Order,Supply Raw Materials,Raw Materials Supply
DocType: Item,Supply Raw Materials for Purchase,Approvisionnement en matières premières pour l'achat
DocType: Issue,Support,Support
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +21,Support Analtyics,Analyse du support
,Support Analytics,Analyse du support
DocType: Issue,Support Team,Équipe d'Assistance Technique
apps/erpnext/erpnext/config/support.py +12,Support queries from customers.,En charge les requêtes des clients.
DocType: Hub Settings,Sync Now,Synchroniser maintenant
DocType: Item,Synced With Hub,Synchronisé avec Hub
DocType: Fiscal Year,System Manager,Responsable Système
DocType: Employee,"System User (login) ID. If set, it will become default for all HR forms.","L'utilisateur du système (login) ID. S'il est défini, il sera par défaut pour toutes les formes de ressources humaines."
DocType: Item Website Specification,Table for Item that will be shown in Web Site,Tableau pour le point qui sera affiché dans le site Web
apps/erpnext/erpnext/hr/report/employee_leave_balance/employee_leave_balance.py +27,Taken,Pris
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +53,Target,Cible
DocType: Target Detail,Target  Amount,Montant Cible
DocType: Target Detail,Target Detail,Détail cible
DocType: Sales Partner,Target Distribution,Distribution cible
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.js +27,Target On,cible sur
DocType: Target Detail,Target Qty,Qté cible
DocType: Production Order,Target Warehouse,Cible d'entrepôt
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +159,Target warehouse in row {0} must be same as Production Order,Bon de commande {0} n'est pas soumis
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +148,Target warehouse is mandatory for row {0},Entrepôt de cible est obligatoire pour la ligne {0}
DocType: Sales Partner,Targets,Objectifs
DocType: Expense Claim,Task,Tâche
DocType: Task Depends On,Task Depends On,Groupe dépend
DocType: Project Task,Task ID,Groupe ID
apps/erpnext/erpnext/projects/report/daily_time_log_summary/daily_time_log_summary.py +18,Task Subject,Tâche Objet
DocType: Project,Tasks,tâches
DocType: Account,Tax,Impôt
DocType: Purchase Taxes and Charges,Tax Amount After Discount Amount,Montant des taxes après remise
DocType: Sales Taxes and Charges,Tax Amount After Discount Amount (Company Currency),Montant de la taxe Après Montant de la remise (Société devise)
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +36,Tax Assets,avec les groupes
apps/erpnext/erpnext/controllers/buying_controller.py +60,Tax Category can not be 'Valuation' or 'Valuation and Total' as all items are non-stock items,"Catégorie impôt ne peut pas être « évaluation » ou « évaluation et totale », comme tous les articles sont des articles hors stock"
DocType: Customer,Tax ID,Numéro d'identification fiscale (NIF)
DocType: Item Tax,Tax Rate,Taux d'imposition
DocType: Tax Rule,Tax Rule,Règle fiscale
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +82,Tax Rule Conflicts with {0},Règle fiscale Conflits avec {0}
apps/erpnext/erpnext/config/accounts.py +167,Tax Rule for transactions.,Règle fiscale pour les transactions.
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +37,Tax Template is mandatory.,Modèle d'impôt est obligatoire.
DocType: Tax Rule,Tax Type,Type d'impôt
apps/erpnext/erpnext/config/hr.py +120,Tax and other salary deductions.,De l'impôt et autres déductions salariales.
DocType: Purchase Invoice Item,"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges",
apps/erpnext/erpnext/config/accounts.py +162,Tax template for buying transactions.,Taxes à l'achat.
apps/erpnext/erpnext/config/accounts.py +157,Tax template for selling transactions.,Taxes à la vente.
DocType: Item,Taxes,Taxes
DocType: POS Profile,Taxes and Charges,Taxes et Charges
DocType: Purchase Invoice,Taxes and Charges Added,Taxes et charges ajoutées
DocType: Purchase Invoice,Taxes and Charges Added (Company Currency),Taxes et charges ajoutées (devise de la société)
DocType: Purchase Invoice,Taxes and Charges Calculation,Calcul des taxes et charges
DocType: Purchase Invoice,Taxes and Charges Deducted,Taxes et charges déduites
DocType: Purchase Invoice,Taxes and Charges Deducted (Company Currency),Taxes et charges déduites (devise de la société)
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +51,Technology,technologie
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +52,Telecommunications,télécommunications
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +129,Telephone Expenses,Location de bureaux
