apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +148,There were errors.,Il y avait des erreurs .
apps/frappe/frappe/model/naming.py +161,"There were some errors setting the name, please contact the administrator","Il y avait des erreurs de réglage le nom, s'il vous plaît contactez l'administrateur"
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +23,"These permissions will apply for all transactions where the permitted record is linked. For example, if Company C is added to User Permissions of user X, user X will only be able to see transactions that has company C as a linked value.",Ces autorisations s'appliquent pour toutes les transactions où le dossier permis est lié .
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +248,These restrictions will apply for Document Types where 'Apply User Permissions' is checked for the permission rule and a field with this value is present.,Ces restrictions seront appliquées pour les types de documents où «Appliquer les autorisations des utilisateurs» est cochée pour la règle de l&#39;autorisation et un champ avec cette valeur est présente.
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Ces valeurs seront automatiquement mis à jour dans les transactions et sera également utile pour restreindre les autorisations pour cet utilisateur sur les transactions contenant ces valeurs.
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +27,"These will also be set as default values for those links, if only one such permission record is defined.","Elles seront également définies comme valeurs par défaut pour ces liens , si un seul tel dossier d'autorisation est définie ."
DocType: User,Third Party Authentication,Autres identifiants
apps/frappe/frappe/geo/doctype/currency/currency.js +7,This Currency is disabled. Enable to use in transactions,Cette devise est désactivé . Permettre d'utiliser dans les transactions
apps/frappe/frappe/email/bulk.py +97,This email was sent to you as CC,Ce courriel a été envoyé à vous comme CC
apps/frappe/frappe/email/bulk.py +166,This email was sent to {0},Ce courriel a été envoyé à {0}
apps/frappe/frappe/email/bulk.py +164,This email was sent to {0} and copied to {1},Cet Email a été envoyé à {0} et copié dans {1}
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",
apps/frappe/frappe/public/js/frappe/form/layout.js +34,This form does not have any input,Ce formulaire ne dispose pas d'entrée
apps/frappe/frappe/public/js/legacy/form.js +443,This form has been modified after you have loaded it,Ce formulaire a été modifié après que vous l&#39;avez chargé
DocType: Website Slideshow,This goes above the slideshow.,Cela va au-dessus du diaporama.
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +589,This is PERMANENT action and you cannot undo. Continue?,Ce est une action permanente et vous ne pouvez pas annuler. Continuer?
apps/frappe/frappe/templates/emails/auto_reply.html +5,This is an automatically generated reply,Ce est une réponse générée automatiquement
apps/frappe/frappe/utils/verified_command.py +40,This link is invalid or expired. Please make sure you have pasted correctly.,Ce lien est invalide ou expiré. S&#39;il vous plaît faire sûr que vous avez collé correctement.
apps/frappe/frappe/desk/form/utils.py +55,This method can only be used to create a Comment,Cette méthode ne peut être utilisée pour créer un commentaire
DocType: Website Theme,This must be checked if the below style settings are applicable,Ce doit être cochée si les paramètres de style ci-dessous sont applicables
apps/frappe/frappe/templates/generators/blog_post.html +25,This post is filed under {0},Ce poste est classé dans {0}
DocType: DocPerm,This role update User Permissions for a user,Ce rôle Permission mise à jour de l'utilisateur pour un utilisateur
DocType: File,Thumbnail URL,URL de la vignette
DocType: Event,Thursday,Jeudi
DocType: User,Tile,Mosaïque
DocType: DocField,Time,Temps
DocType: System Settings,Time Zone,Fuseau horaire
DocType: Country,Time Zones,Fuseaux horaires
DocType: Communication,Timeline DocType,
DocType: DocType,Timeline Field,
DocType: Communication,Timeline Name,
apps/frappe/frappe/core/doctype/doctype/doctype.py +416,Timeline field must be a Link or Dynamic Link,
apps/frappe/frappe/core/doctype/doctype/doctype.py +412,Timeline field must be a valid fieldname,
DocType: Error Snapshot,Timestamp,Timestamp
DocType: User,Timezone,Fuseau horaire
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +57,Tip: Double click cell to edit,Astuce: Double-cliquez cellule à modifier
DocType: Page,Title,Titre
DocType: Web Page,Title / headline of your page,Titre / titre de votre page
DocType: DocType,Title Case,Case Titre
DocType: DocType,Title Field,Titre terrain
DocType: Website Settings,Title Prefix,Préfixe de titre
apps/frappe/frappe/core/doctype/doctype/doctype.py +385,Title field must be a valid fieldname,Champ Titre doit être un nom de champ valide
DocType: Communication,To,à
apps/frappe/frappe/desk/doctype/todo/todo_list.js +7,To Do,Tâche à faire
DocType: Email Alert,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",
apps/frappe/frappe/core/doctype/report/report.js +9,"To format columns, give column labels in the query.","Pour formater colonnes, donner des étiquettes de colonne dans la requête."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +32,"To give acess to a role for only specific records, check the Apply User Permissions. User Permissions are used to limit users with such role to specific records.","Pour donner acess à un rôle pour que les enregistrements spécifiques, vérifiez les permissions d'utilisation se appliquent. les autorisations des utilisateurs sont utilisés pour limiter les utilisateurs avec ce rôle à des enregistrements spécifiques."
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +4,"To import or update records, you must first download the template for importing.","Pour les dossiers d'importation ou mise à jour, vous devez d'abord télécharger le modèle pour l'importation."
apps/frappe/frappe/public/js/frappe/views/test_runner.js +17,"To run a test add the module name in the route after '{0}'. For example, {1}","Pour exécuter un essai, ajoutez le nom du module dans le parcours après &#39;{0}&#39;. Par exemple, {1}"
DocType: ToDo,ToDo,ToDo
apps/frappe/frappe/utils/oauth.py +198,Token is missing,Token est manquant
apps/frappe/frappe/database.py +218,Too many writes in one request. Please send smaller requests,Trop écrit en une seule requête . S'il vous plaît envoyer des demandes plus petites
apps/frappe/frappe/config/desk.py +7,Tools,Outils
DocType: Website Settings,Top Bar,Top Bar
DocType: Website Theme,Top Bar Color,Top Bar Couleur
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +40,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.,Top Bar couleur et la couleur du texte sont les mêmes. Ils devraient être présentent un bon contraste pour être lisible.
DocType: Top Bar Item,Top Bar Item,Point Bar Top
DocType: Website Settings,Top Bar Items,Articles Top Bar
DocType: Website Theme,Top Bar Text Color,Top Bar couleur du texte
apps/frappe/frappe/desk/query_report.py +136,Total,Total
DocType: Async Task,Traceback,Traceback
DocType: Workflow,Transition Rules,Règles de transition
DocType: Workflow,Transitions,Transitions
DocType: Translation,Translated,
DocType: Translation,Translation,
DocType: Event,Tuesday,Mardi
DocType: Website Settings,Tweet will be shared via your user account (if specified),Tweet sera partagée via votre compte utilisateur (si spécifié)
DocType: Website Settings,Twitter Share,Partager Twitter
DocType: Website Settings,Twitter Share via,Twitter Partager via
DocType: Communication,Type,Type
apps/frappe/frappe/core/page/data_import_tool/exporter.py +230,Type:,Type:
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +534,"Unable to display this tree report, due to missing data. Most likely, it is being filtered out due to permissions.","Impossible d'afficher ce rapport de l'arbre, en raison de données manquantes. Très probablement, il est filtré en raison d'autorisations."
apps/frappe/frappe/core/doctype/communication/email.py +216,Unable to find attachment {0},Impossible de trouver la pièce jointe {0}
apps/frappe/frappe/public/js/frappe/model/model.js +105,Unable to load: {0},Incapable de charger: {0}
apps/frappe/frappe/utils/csvutils.py +33,Unable to open attached file. Please try again.,Impossible d'ouvrir le fichier joint . S'il vous plaît essayez de nouveau.
apps/frappe/frappe/email/smtp.py +181,Unable to send emails at this time,Impossible d'envoyer des emails en ce moment
apps/frappe/frappe/public/js/frappe/views/calendar.js +274,Unable to update event,Impossible de mettre à jour l&#39;événement
DocType: User,Uncheck modules to hide from user's desktop,Décochez les modules pour les masquer du bureau de l'utilisateur
DocType: DocField,Unique,Unique
apps/frappe/frappe/public/js/frappe/model/model.js +79,Unknown Column: {0},Colonne inconnue : {0}
apps/frappe/frappe/public/js/legacy/print_format.js +144,Unknown Print Format: {0},Format d'impression inconnu: {0}
apps/frappe/frappe/desk/page/applications/applications.py +88,Unknown app {0},Application inconnue {0}
apps/frappe/frappe/utils/csvutils.py +50,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Encodage de fichier inconnu. Essayez Utf-8, windows-1250, windows-1252."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +14,Unread Messages,Messages non lus
DocType: Communication,Unread Notification Sent,Notification non lue Envoyée
DocType: Communication,Unshared,
apps/frappe/frappe/email/bulk.py +169,Unsubscribe from this list,Se désinscrire de cette liste
DocType: User,Unsubscribed,Désabonné
apps/frappe/frappe/desk/doctype/event/event.py +68,Upcoming Events for Today,Prochains événements pour Aujourd&#39;hui
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +108,Update,Mettre à jour
DocType: Workflow Document State,Update Field,Mettre à jour le Champ
DocType: Workflow Document State,Update Value,Mettre à jour la valeur
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +40,Update the template and save in CSV (Comma Separate Values) format before attaching.,Mettre à jour le modèle et l'enregistrer au format CSV (Valeurs séparées par virgules) avant de l'attacher.
DocType: Communication,Updated,Mis à jour
apps/frappe/frappe/public/js/frappe/desk.js +309,Updated To New Version,Mis à jour vers la nouvelle version
apps/frappe/frappe/desk/page/activity/activity_row.html +24,Updated {0}: {1},Mis à jour {0}: {1}
apps/frappe/frappe/public/js/frappe/form/save.js +13,Updating,Réactualisation
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +95,Upload,Télécharger
apps/frappe/frappe/public/js/frappe/form/footer/attachments.js +211,Upload Attachment,Télécharger une pièce jointe
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +132,Upload CSV file containing all user permissions in the same format as Download.,Télécharger un fichier CSV contenant toutes les autorisations de l'utilisateur dans le même format que le téléchargement.
DocType: Dropbox Backup,Upload Frequency,Télécharger Fréquence
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +127,Upload User Permissions,Télécharge les autorisations des utilisateurs
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +140,Upload and Sync,Télécharger et Sync
apps/frappe/frappe/public/js/frappe/upload.js +156,Uploading...,Téléchargement ...
DocType: Email Account,Use IMAP,Utiliser IMAP
DocType: Email Account,Use SSL,Utiliser SSL
DocType: Email Account,Use TLS,Utiliser TLS
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +206,Use the field to filter records,Utilisez le champ pour filtrer les enregistrements
DocType: Customize Form,Use this fieldname to generate title,Utilisez cette nomchamp pour générer le titre
DocType: Communication,User,Utilisateur
DocType: DocType,User Cannot Create,L&#39;utilisateur ne peut pas créer
DocType: DocType,User Cannot Search,L&#39;utilisateur ne peut pas effectuer de recherche
DocType: User,User Defaults,Par défaut le profil
DocType: Blogger,User ID of a Blogger,ID de l'utilisateur d'un Blogger
DocType: User,User Image,Photo/Avatar
DocType: DocPerm,User Permission DocTypes,DocTypes d'autorisation de l'utilisateur
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +30,User Permissions,Les autorisations des utilisateurs
,User Permissions Manager,Gestion autorisations des utilisateurs
apps/frappe/frappe/config/setup.py +19,User Roles,Définition des rôles
DocType: Communication,User Tags,Balise utilisateur
DocType: User,User Type,Type d&#39;utilisateur
DocType: User,"User Type ""System User"" can access Desktop. ""Website User"" can only be logged into the website and portal pages. ",
apps/frappe/frappe/config/website.py +18,User editable form on Website.,Utilisateur formulaire modifiable sur le Site.
apps/frappe/frappe/core/doctype/docshare/docshare.py +36,User is mandatory for Share,L&#39;utilisateur est obligatoire pour Partager
apps/frappe/frappe/model/delete_doc.py +142,User not allowed to delete {0}: {1},Utilisateur non autorisé à supprimer {0}: {1}
DocType: DocField,User permissions should not apply for this Link,Autorisations de l'utilisateur ne devraient pas s'appliquer pour ce Lien
apps/frappe/frappe/core/doctype/user/user.py +81,User with System Manager Role should always have User Type: System User,Utilisateur avec System Manager Rôle devrait toujours avoir le type d'utilisateur: Utilisateur système
apps/frappe/frappe/core/doctype/user/user.py +211,User {0} cannot be deleted,Utilisateur {0} ne peut pas être supprimé
apps/frappe/frappe/core/doctype/user/user.py +55,User {0} cannot be disabled,Utilisateur {0} ne peut pas être désactivé
apps/frappe/frappe/core/doctype/user/user.py +245,User {0} cannot be renamed,Utilisateur {0} ne peut pas être renommé
apps/frappe/frappe/core/doctype/user/user.py +445,User {0} does not exist,Utilisateur {0} n'existe pas
DocType: UserRole,UserRole,UserRole
DocType: User,Username,le nom d&#39;utilisateur
apps/frappe/frappe/core/doctype/user/user.py +326,"Username should not contain any special characters other than letters, numbers and underscore","Nom d&#39;utilisateur ne doit pas contenir de caractères spéciaux autres que des lettres, des chiffres et soulignement"
apps/frappe/frappe/core/doctype/user/user.py +320,Username {0} already exists,Nom d&#39;utilisateur {0} existe déjà
apps/frappe/frappe/config/setup.py +8,Users,Utilisateurs
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +299,Users with role {0}:,Les utilisateurs disposant du rôle {0} :
DocType: Email Account,Uses the Email ID mentioned in this Account as the Sender for all emails sent using this Account. ,Utilise l'ID courriel mentionné dans ce compte que l'expéditeur pour tous les courriels envoyés via ce compte.
apps/frappe/frappe/templates/includes/login/login.js +46,Valid Login id required.,Un Identifiant valide est nécéssaire.
apps/frappe/frappe/templates/includes/login/login.js +33,Valid email and name required,Courriel valide et nom requis
DocType: DefaultValue,Value,Valeur
DocType: Email Alert,Value Change,Changement de valeur
DocType: Email Alert,Value Changed,Valeur Changé
apps/frappe/frappe/model/base_document.py +471,Value cannot be changed for {0},Valeur ne peut pas être changé pour {0}
apps/frappe/frappe/custom/doctype/property_setter/property_setter.js +7,Value for a check field can be either 0 or 1,La valeur pour un champ de contrôle peut être soit 0 ou 1
apps/frappe/frappe/model/base_document.py +205,Value for {0} cannot be a list,
apps/frappe/frappe/model/base_document.py +375,Value missing for,Valeur manquante pour
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/public/js/frappe/ui/messages.js +178,Verify,Vérifier
apps/frappe/frappe/public/js/frappe/ui/messages.js +178,Verify Password,Vérifier Le Mot De Passe
apps/frappe/frappe/core/doctype/user/user.py +174,Verify Your Account,Vérifiez votre compte
DocType: Version,Version,version
apps/frappe/frappe/core/doctype/version/version.js +10,Version restored,Version restaurée
apps/frappe/frappe/core/doctype/communication/communication.js +8,View,Voir
DocType: Email Alert,View Properties (via Customize Form),Voir les propriétés (via Personnaliser le formulaire)
apps/frappe/frappe/public/js/frappe/ui/toolbar/offcanvas_left_sidebar.html +35,View Website,Voir le site
apps/frappe/frappe/templates/includes/comments/comments.py +50,View it in your browser,Voir dans votre navigateur
apps/frappe/frappe/templates/emails/print_link.html +2,View this in your browser,Regardez cela dans votre navigateur
DocType: Communication,Visit,Visiter
DocType: Workflow State,Warning,Avertissement
apps/frappe/frappe/public/js/frappe/form/print.js +166,Warning: This Print Format is in old style and cannot be generated via the API.,Attention : Ce Format d'Impression est dans un style ancien et ne peut pas être généré via l'API.
apps/frappe/frappe/templates/pages/404.html +12,"We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved.","Nous sommes désolés, mais la page que vous recherchez n'existe pas (ce pourrait être à cause d'une faute de frappe dans l'adresse) ou a été déplacée."
DocType: Web Form,Web Form,Formulaire Web
DocType: Web Form Field,Web Form Field,Champ de Formulaire Web
DocType: Web Form,Web Form Fields,Champs de Formulaire Web
apps/frappe/frappe/public/js/frappe/ui/upload.html +12,Web Link,Lien Web
DocType: Web Page,Web Page,Page Web
DocType: Web Form,Web Page Link Text,Page Web Link Text
apps/frappe/frappe/config/website.py +7,Web Site,
DocType: About Us Settings,Website,Site Web
DocType: About Us Settings,Website Manager,Responsable de Site Web
DocType: Website Script,Website Script,Script site web
DocType: Website Settings,Website Settings,Réglages Site web
DocType: Website Slideshow,Website Slideshow,Diaporama site web
DocType: Website Slideshow Item,Website Slideshow Item,Point Diaporama site web
DocType: Website Settings,Website Theme,Thème du Site Web
DocType: Website Settings,Website Theme Image,Image du Thème du Site Web
DocType: Website Settings,Website Theme Image Link,Site Thème image Lien
DocType: Web Form,Website URL,URL de site web
DocType: User,Website User,Utilisateur Site Web
DocType: Event,Wednesday,Mercredi
DocType: Dropbox Backup,Weekly,Hebdomadaire
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +42,Welcome,Bienvenue
apps/frappe/frappe/core/doctype/user/user.py +124,Welcome email sent,Email de bienvenue envoyé
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +18,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","Lorsque vous modifiez un document après Annuler et enregistrez-le , il va obtenir un nouveau numéro qui est une version de l'ancien numéro ."
DocType: DocField,Width,Largeur
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +196,Width of the input box,Largeur de la boîte d'entrée
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_column_selector.html +2,Widths can be set in px or %.,Les largeurs peuvent être réglés en px ou%.
DocType: Blogger,Will be used in url (usually first name).,Sera utilisé dans url (généralement prénom).
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +892,With Groups,Restrictions d'autorisation de l'utilisateur
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +893,With Ledgers,Permanence Annuler {0} ?
DocType: Print Settings,With Letterhead,Avec papier à en-tête
DocType: Communication,Workflow,Flux de travail
DocType: Workflow Action,Workflow Action,Action de workflow
DocType: Workflow Action,Workflow Action Master,Workflow action Maître
DocType: Workflow Action,Workflow Action Name,Nom de l&#39;action de workflow
DocType: Workflow Document State,Workflow Document State,Etat du document de workflow
DocType: Workflow,Workflow Name,Nom du workflow
DocType: Workflow State,Workflow State,État de workflow
DocType: Workflow,Workflow State Field,Field State flux de travail
DocType: Workflow Transition,Workflow Transition,Transition de workflow
DocType: Workflow State,Workflow state represents the current state of a document.,État Workflow représente l'état actuel d'un document.
apps/frappe/frappe/public/js/frappe/form/workflow.js +41,Workflow will start after saving.,Workflow démarre après la sauvegarde.
DocType: DocPerm,Write,Écrire
apps/frappe/frappe/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,Écrire un fichier Python dans le même dossier où cela est sauvegardé et la colonne de retour et le résultat.
apps/frappe/frappe/core/doctype/report/report.js +8,Write a SELECT query. Note result is not paged (all data is sent in one go).,Écrire une requête SELECT. résultat de note n&#39;est pas paginé (toutes les données sont transmises en une seule fois).
apps/frappe/frappe/config/website.py +38,Write titles and introductions to your blog.,Écrire des titres et des introductions sur votre blog.
DocType: Blog Settings,Writers Introduction,Writers Présentation
DocType: Email Account,Yahoo Mail,Yahoo Mail
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Company History,Year,Année
DocType: Page,Yes,Oui
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +45,Yesterday,Hier
apps/frappe/frappe/public/js/frappe/misc/user.js +87,You,Vous
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +62,You are not allowed to create / edit reports,Vous n'avez pas droit de crééer / modifier des rapports
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +30,You are not allowed to delete a standard Website Theme,Vous n&#39;êtes pas autorisé à supprimer un site Web thème Standard
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +691,You are not allowed to export this report,Vous n'êtes pas autorisé à exporter ce rapport.
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +163,You are not allowed to make PDF for this report,
apps/frappe/frappe/public/js/legacy/print_format.js +125,You are not allowed to print this document,vous n'êtes pas autorisé d'imprimer ce document
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +148,You are not allowed to print this report,
apps/frappe/frappe/public/js/frappe/views/communication.js +376,You are not allowed to send emails related to this document,Vous n'êtes pas autorisé d'envoyer un email en relation avec ce document
apps/frappe/frappe/website/doctype/web_form/web_form.py +156,You are not allowed to update this Web Form Document,Vous n'êtes pas autorisé à mettre à jour ce formulaire Web
apps/frappe/frappe/templates/pages/desk.py +18,You are not permitted to access this page.,Vous n'êtes pas autorisé à accéder à cette page.
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +578,You can add dynamic properties from the document by using Jinja templating.,Vous pouvez ajouter des propriétés dynamiques du document à l&#39;aide de gabarits Jinja.
apps/frappe/frappe/templates/emails/new_user.html +12,You can also copy-paste this link in your browser,Vous pouvez également copier-coller ce lien dans votre navigateur
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +17,"You can change Submitted documents by cancelling them and then, amending them.","Vous pouvez modifier des documents soumis par les annuler et ensuite , de les modifier ."
apps/frappe/frappe/core/page/data_import_tool/exporter.py +67,You can only upload upto 5000 records in one go. (may be less in some cases),Vous pouvez selement charger jusqu'à 5000 dossiers en une seule fois. (Peut-être moins dans certains cas)
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +27,You can use Customize Form to set levels on fields.,Vous pouvez utiliser le formulaire pour définir les niveaux de champs .
apps/frappe/frappe/public/js/frappe/form/link_selector.js +25,You can use wildcard %,Vous pouvez utiliser joker%
apps/frappe/frappe/desk/page/applications/applications.py +74,You cannot install this app,Vous ne pouvez pas installer cette application
apps/frappe/frappe/desk/like.py +38,You cannot like something that you created,Vous pouvez ne pas aimer quelque chose que vous avez créé
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +150,You cannot unset 'Read Only' for field {0},"Vous ne pouvez pas désactiver ""Lecture seule"" pour le champ {0}"
apps/frappe/frappe/desk/query_report.py +19,You don't have access to Report: {0},Vous n'avez pas accès au rapport: {0}
apps/frappe/frappe/utils/response.py +127,You don't have permission to access this file,Vous n&#39;êtes pas autorisé à accéder à ce fichier
apps/frappe/frappe/desk/query_report.py +22,You don't have permission to get a report on: {0},Vous n'avez pas la permission d'obtenir un rapport sur: {0}
apps/frappe/frappe/website/doctype/web_form/web_form.py +74,You don't have the permissions to access this document,Vous ne disposez pas des autorisations pour accéder à ce document
apps/frappe/frappe/public/js/frappe/request.js +71,You have been logged out,Vous avez été déconnecté
apps/frappe/frappe/public/js/frappe/model/create_new.js +218,You have unsaved changes in this form. Please save before you continue.,Vous avez des modifications non enregistrées dans ce formulaire .
apps/frappe/frappe/website/doctype/web_form/web_form.py +190,You must login to submit this form,Vous devez vous connecter pour soumettre ce formulaire
apps/frappe/frappe/website/doctype/web_form/web_form.py +27,You need to be in developer mode to edit a Standard Web Form,Vous devez être en mode développeur pour modifier un formulaire Web standard
apps/frappe/frappe/utils/response.py +117,You need to be logged in and have System Manager Role to be able to access backups.,Vous devez être connecté et avoir System Manager Rôle de pouvoir accéder à des sauvegardes .
apps/frappe/frappe/templates/pages/me.py +14,You need to be logged in to access this page.,Vous devez être connecté pour accéder à cette page.
apps/frappe/frappe/website/doctype/web_form/web_form.py +71,You need to be logged in to access this {0}.,Vous devez être connecté pour accéder à cette {0}.
apps/frappe/frappe/core/doctype/docshare/docshare.py +42,"You need to have ""Share"" permission","Vous devez avoir ""Partager"" autorisation"
apps/frappe/frappe/model/rename_doc.py +98,You need write permission to rename,Vous devez avoir le droit d'écriture pour renommer
apps/frappe/frappe/templates/includes/contact.js +17,"You seem to have written your name instead of your email. \
					Please enter a valid email address so that we can get back.",
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +437,You will use it to Login,Vous l'utiliserez pour vous identifier
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js +78,"Your download is being built, this may take a few moments...","Votre téléchargement est en cours de construction, ce qui peut prendre quelques instants ..."
apps/frappe/frappe/templates/emails/new_user.html +4,Your login id is,Votre ID de connexion est
DocType: System Settings,Your organization name and address for the email footer.,Le nom de votre société et l'adresse pour le pied de page de l'email.
apps/frappe/frappe/templates/emails/password_update.html +3,Your password has been updated. Here is your new password,Votre mot de passe a été mis à jour. Voici votre nouveau mot de passe
apps/frappe/frappe/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Votre requête a été reçue. Nous vous répondrons revenir prochainement. Si vous avez des informations supplémentaires, s&#39;il vous plaît répondre à ce courrier."
apps/frappe/frappe/core/doctype/report/report.js +10,[Label]:[Field Type]/[Options]:[Width],[Étiquette]: [Type de champ] / [Options]: [Largeur]
DocType: Desktop Icon,_doctype,
DocType: Workflow State,adjust,paramétrer
DocType: Workflow State,align-center,Centrer
DocType: Workflow State,align-justify,alignement justifier
DocType: Workflow State,align-left,alignement à gauche
DocType: Workflow State,align-right,aligner à droite
apps/frappe/frappe/public/js/frappe/misc/utils.js +110,and,et
DocType: Workflow State,arrow-down,flèche bas
DocType: Workflow State,arrow-left,flèche gauche
DocType: Workflow State,arrow-right,flèche-droite
DocType: Workflow State,arrow-up,flèche-haut
DocType: Workflow State,asterisk,astérisque
DocType: Workflow State,backward,Revenir en arrière
DocType: Workflow State,ban-circle,interdiction de cercle
DocType: Workflow State,barcode,Code-barres
apps/frappe/frappe/model/document.py +752,beginning with,
DocType: Workflow State,bell,cloche
DocType: Workflow State,bold,gras
DocType: Workflow State,book,livre
DocType: Workflow State,bookmark,favoris
DocType: Workflow State,briefcase,Malette
DocType: Workflow State,bullhorn,mégaphone
DocType: Workflow State,calendar,
DocType: Workflow State,camera,appareil photo
DocType: Workflow State,certificate,certificat
DocType: Workflow State,check,
DocType: Workflow State,chevron-down,chevron vers le bas
DocType: Workflow State,chevron-left,chevron gauche
DocType: Workflow State,chevron-right,chevron droit
DocType: Workflow State,chevron-up,chevron-up
DocType: Workflow State,circle-arrow-down,cercle flèche vers le bas
DocType: Workflow State,circle-arrow-left,cercle flèche gauche
DocType: Workflow State,circle-arrow-right,cercle flèche à droite
DocType: Workflow State,circle-arrow-up,cercle-flèche-haut
apps/frappe/frappe/templates/includes/list/filters.html +19,clear,Effacer
DocType: Workflow State,cog,dent
DocType: Workflow State,comment,
DocType: System Settings,dd-mm-yyyy,jj-mm-aaaa
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: System Settings,dd/mm/yyyy,jj/mm/aaaa
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +94,"document type..., e.g. customer","type de document ..., par exemple client"
DocType: Workflow State,download,
DocType: Workflow State,download-alt,Télécharger alt-
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","par exemple ""Support "","" vente "","" Jerry Yang """
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +100,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,par exemple (55 + 434) / 4 ou = Math.sin (Math.PI / 2) ...
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,par exemple pop.gmail.com / imap.gmail.com
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,par exemple replies@yourcomany.com. Toutes les réponses viendront à cette boîte de réception.
DocType: Email Account,e.g. smtp.gmail.com,par exemple smtp.gmail.com
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,e.g.:,par exemple:
DocType: Workflow State,edit,
DocType: System Settings,"eg. If Apply User Permissions is checked for Report DocType but no User Permissions are defined for Report for a User, then all Reports are shown to that User","Par exemple, si ""Appliquer les Permissions Utilisateurs"" est coché pour un Rapport DocType mais que les autorisations de Rapport ne sont pas attribuées pour un utilisateur défini, alors tous les Rapports seront visibles pour cet utilisateur."
DocType: Workflow State,eject,éjecter
DocType: Workflow State,envelope,enveloppe
DocType: Workflow State,exclamation-sign,exclamation signe
DocType: Workflow State,eye-close,oeil de près
DocType: Workflow State,eye-open,ouvrir les yeux
DocType: Workflow State,facetime-video,facetime-vidéo
DocType: Workflow State,fast-backward,Retour rapide
DocType: Workflow State,fast-forward,avance rapide
DocType: Workflow State,file,fichier
DocType: Workflow State,film,film
DocType: Workflow State,filter,
DocType: Workflow State,fire,feu
DocType: Workflow State,flag,drapeau
DocType: Workflow State,folder-close,dossier de près
DocType: Workflow State,folder-open,dossier-ouvrir
DocType: Workflow State,font,fonte
DocType: Workflow State,forward,avant
DocType: Workflow State,fullscreen,Plein écran
DocType: Workflow State,gift,cadeau
